time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Skin Temperature,Day,DF
20:04:17,1,40,35,73.7,85,95,96,76,28.4,03_Mar_2015,
20:04:22,1,40,35,76.1,85,95,96,76,28.4,03_Mar_2015,
20:04:27,1,40,32.2,74.5,83,100,97,74,28.4,03_Mar_2015,
20:04:32,1,40,32.2,73.6,83,100,97,74,28.5,03_Mar_2015,
20:04:37,1,40,32.2,72,83,100,97,74,28.5,03_Mar_2015,
20:04:42,1,40,29.7,71.5,82,100,99,73,28.5,03_Mar_2015,
20:04:47,1,40,29.7,72.2,82,100,99,73,28.6,03_Mar_2015,
20:04:52,1,40,29.7,72.4,82,100,99,73,28.6,03_Mar_2015,
20:04:57,1,40,21.4,70.8,90,100,100,81,28.6,03_Mar_2015,
20:05:02,1,40,21.4,80,90,100,100,81,28.7,03_Mar_2015,
20:05:07,1,40,21.4,71.1,90,100,100,81,28.7,03_Mar_2015,
20:05:12,1,40,23.3,70.5,67,100,98,60,28.7,03_Mar_2015,
20:05:17,1,40,23.3,45.5,67,100,98,60,28.7,03_Mar_2015,
20:05:22,1,40,23.3,71.7,67,100,98,60,28.7,03_Mar_2015,
20:05:27,1,40,24.6,71.9,60,100,95,54,28.7,03_Mar_2015,
20:05:32,1,40,24.6,69.1,60,100,95,54,28.8,03_Mar_2015,
20:05:37,1,40,24.6,70.5,60,100,95,54,28.8,03_Mar_2015,
20:05:42,1,40,27.6,68.9,74,100,97,66,28.8,03_Mar_2015,
20:05:47,1,40,27.6,69.1,74,100,97,66,28.9,03_Mar_2015,
20:05:52,1,40,27.6,70,74,100,97,66,28.9,03_Mar_2015,
20:05:57,1,40,25,69.4,74,100,100,66,28.9,03_Mar_2015,
20:06:02,1,40,25,69.6,74,100,100,66,28.9,03_Mar_2015,
20:06:07,1,40,25,68.4,74,100,100,66,28.9,03_Mar_2015,
20:06:12,1,40,24.3,70.9,72,100,100,64,28.9,03_Mar_2015,
20:06:17,1,40,24.3,78.2,72,100,100,64,29,03_Mar_2015,
20:06:22,1,40,24.3,68.9,72,100,100,64,29,03_Mar_2015,
20:06:27,1,40,21.9,67.6,71,100,98,63,29,03_Mar_2015,
20:06:32,1,40,21.9,69.3,71,100,98,63,29,03_Mar_2015,
20:06:37,1,40,21.9,74.8,71,100,98,63,29,03_Mar_2015,
20:06:42,1,40,20.3,72.4,58,100,97,52,29,03_Mar_2015,
20:06:47,1,40,20.3,69,58,100,97,52,29.1,03_Mar_2015,
20:06:52,1,50,20.3,70.2,58,100,97,52,29.1,03_Mar_2015,
20:06:57,1,50,21.5,68.8,63,100,98,56,29.1,03_Mar_2015,
20:07:02,1,50,21.5,67.5,63,100,98,56,29.2,03_Mar_2015,
20:07:07,1,50,21.5,68.6,63,100,98,56,29.2,03_Mar_2015,
20:07:12,1,50,18,70.6,75,100,99,67,29.2,03_Mar_2015,
20:07:17,1,50,18,69.9,75,100,99,67,29.2,03_Mar_2015,
20:07:22,1,50,18,68.7,75,100,99,67,29.2,03_Mar_2015,
20:07:27,1,50,18.9,64.6,62,100,99,55,29.2,03_Mar_2015,
20:07:32,1,50,18.9,66.1,62,100,99,55,29.2,03_Mar_2015,
20:07:37,1,50,18.9,70.2,62,100,99,55,29.2,03_Mar_2015,
20:07:42,1,40,15,71.6,75,100,98,67,29.2,03_Mar_2015,
20:07:47,1,40,15,68.6,75,100,98,67,29.4,03_Mar_2015,
20:07:52,1,50,15,67.6,75,100,98,67,29.4,03_Mar_2015,
20:07:57,1,50,13.9,68.2,71,100,99,63,29.4,03_Mar_2015,
20:08:02,1,50,13.9,68.6,71,100,99,63,29.4,03_Mar_2015,
